Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Coverage (%) Sample 6,Coverage (%) Sample 7,Coverage (%) Sample 8,Coverage (%) Sample 9,Coverage (%) Sample 10,Coverage (%) Sample 11,Coverage (%) Sample 12,Coverage (%) Sample 13,Coverage (%) Sample 14,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,Area Sample 6,Area Sample 7,Area Sample 8,Area Sample 9,Area Sample 10,Area Sample 11,Area Sample 12,Area Sample 13,Area Sample 14,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,#Spec Sample 6,#Spec Sample 7,#Spec Sample 8,#Spec Sample 9,#Spec Sample 10,#Spec Sample 11,#Spec Sample 12,#Spec Sample 13,#Spec Sample 14,PTM,Avg. Mass,Description
3530,232130,tr|A0A380W5W3|A0A380W5W3_AFIFE,80.05,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,,,,,,1.3459E3,,,,,,,,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,55596,Flagellin OS=Afipia felis OX=1035 GN=NCTC12722_01507 PE=3 SV=1
3530,242346,tr|A0A1M3CE59|A0A1M3CE59_9BRAD,80.05,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,,,,1.3459E3,,,,,,,,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,42241,Flagellin OS=Nitrobacter sp. 62-23 OX=1895798 GN=BGO16_04795 PE=3 SV=1
2803,225554,tr|K9VGJ0|K9VGJ0_9CYAN,79.75,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,,,3.1292E3,1.6788E3,,3.6466E2,,,,,,,,,2,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,,73215,Potassium-transporting ATPase ATP-binding subunit OS=Oscillatoria nigro-viridis PCC 7112 OX=179408 GN=kdpB PE=3 SV=1
2803,226333,tr|F5UB17|F5UB17_9CYAN,79.75,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,,,3.1292E3,1.6788E3,,3.6466E2,,,,,,,,,2,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,,73193,Potassium-transporting ATPase ATP-binding subunit OS=Microcoleus vaginatus FGP-2 OX=756067 GN=kdpB PE=3 SV=1
2803,226362,tr|A0A6N8FWJ4|A0A6N8FWJ4_9CHRO,79.75,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,,,3.1292E3,1.6788E3,,3.6466E2,,,,,,,,,2,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,,74060,Potassium-transporting ATPase ATP-binding subunit OS=Gloeocapsopsis sp. AAB1 = 1H9 OX=1433147 GN=kdpB PE=3 SV=1
2803,226939,tr|A0A2T1EDY4|A0A2T1EDY4_9CHRO,79.75,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,,,3.1292E3,1.6788E3,,3.6466E2,,,,,,,,,2,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,,73030,Potassium-transporting ATPase ATP-binding subunit OS=Chlorogloea sp. CCALA 695 OX=2107693 GN=kdpB PE=3 SV=1
2803,227065,tr|A0A3D1PCV2|A0A3D1PCV2_9CYAN,79.75,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,,,3.1292E3,1.6788E3,,3.6466E2,,,,,,,,,2,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,,73661,Potassium-transporting ATPase ATP-binding subunit OS=Cyanobacteria bacterium UBA11049 OX=2055787 GN=kdpB PE=3 SV=1
2803,228175,tr|A0A218Q6H0|A0A218Q6H0_9CYAN,79.75,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,,,3.1292E3,1.6788E3,,3.6466E2,,,,,,,,,2,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,,72507,Potassium-transporting ATPase ATP-binding subunit OS=Nodularia sp. NIES-3585 OX=1973477 GN=kdpB PE=3 SV=1
2449,225445,tr|A0A1Z4JDI6|A0A1Z4JDI6_LEPBY,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,55451,Glutamate--tRNA ligase OS=Leptolyngbya boryana NIES-2135 OX=1973484 GN=gltX PE=3 SV=1
2449,225534,tr|A0A3M1TCQ7|A0A3M1TCQ7_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,53558,Glutamate--tRNA ligase OS=Cyanobacteria bacterium J055 OX=2420338 GN=gltX PE=3 SV=1
2449,225546,tr|H1W7U9|H1W7U9_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,53979,Glutamate--tRNA ligase OS=Limnospira indica PCC 8005 OX=376219 GN=gltX PE=3 SV=1
2449,225602,tr|K9YQ65|K9YQ65_CYASC,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,53799,Glutamate--tRNA ligase OS=Cyanobacterium stanieri (strain ATCC 29140 / PCC 7202) OX=292563 GN=gltX PE=3 SV=1
2449,225736,tr|E0U9M9|E0U9M9_GLOV7,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,55222,Glutamate--tRNA ligase OS=Gloeothece verrucosa (strain PCC 7822) OX=497965 GN=gltX PE=3 SV=1
2449,225792,tr|A0A4D9CHK7|A0A4D9CHK7_MASLA,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54650,Glutamate--tRNA ligase OS=Mastigocladus laminosus UU774 OX=1594576 GN=gltX PE=3 SV=1
2449,225813,tr|A0A6P0YSL7|A0A6P0YSL7_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54161,Glutamate--tRNA ligase OS=Merismopedia sp. SIO2A8 OX=2607779 GN=gltX PE=3 SV=1
2449,226068,tr|A0A1Z4IWL8|A0A1Z4IWL8_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,57224,Glutamate--tRNA ligase OS=Scytonema sp. HK-05 OX=1137095 GN=gltX PE=3 SV=1
2449,226294,tr|A0A6M0FKG8|A0A6M0FKG8_9CYAN,79.62,3,0,0,2,0,0,0,0,0,3,0,1,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,105058,Glutamate--tRNA ligase OS=Okeania sp. SIO1I7 OX=2607772 GN=gltX PE=3 SV=1
2449,226367,tr|A0A2K8SQL0|A0A2K8SQL0_9NOSO,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54416,Glutamate--tRNA ligase OS=Nostoc flagelliforme CCNUN1 OX=2038116 GN=gltX PE=3 SV=1
2449,226886,tr|A0A6P1VKG2|A0A6P1VKG2_9SYNC,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54125,Glutamate--tRNA ligase OS=Synechocystis sp. CACIAM 05 OX=1933929 GN=gltX PE=3 SV=1
2449,227322,tr|A0A6P0I8R8|A0A6P0I8R8_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54814,Glutamate--tRNA ligase OS=Moorea sp. SIO3I7 OX=2607832 GN=gltX PE=3 SV=1
2449,227486,tr|G6FZM2|G6FZM2_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54512,Glutamate--tRNA ligase OS=Fischerella thermalis OX=372787 GN=gltX PE=3 SV=1
2449,227487,tr|A0A2N6MFA3|A0A2N6MFA3_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54524,Glutamate--tRNA ligase OS=Fischerella thermalis CCMEE 5205 OX=2019671 GN=gltX PE=3 SV=1
2449,227724,tr|A0A218Q476|A0A218Q476_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54511,Glutamate--tRNA ligase OS=Nodularia sp. NIES-3585 OX=1973477 GN=gltX PE=3 SV=1
2449,228820,tr|A0A1E5QDZ9|A0A1E5QDZ9_9CYAN,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,54590,Glutamate--tRNA ligase OS=Desertifilum sp. IPPAS B-1220 OX=1781255 GN=gltX PE=3 SV=1
2449,230704,tr|A0A1Z4QL36|A0A1Z4QL36_9NOST,79.62,5,0,0,3,0,0,0,0,0,5,0,2,0,0,0,,,3.5872E2,,,,,,1.1769E3,,1.464E3,,,,2,2,0,0,1,0,0,0,0,0,7,0,1,0,0,0,,53927,Glutamate--tRNA ligase OS=Cylindrospermum sp. NIES-4074 OX=2005457 GN=gltX PE=3 SV=1
3011,242430,tr|A0A0Q6R845|A0A0Q6R845_9MICO,79.34,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,,,,,,,,,,2.1971E3,2.2266E3,,,,2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,,47836,Sugar ABC transporter substrate-binding protein OS=Yonghaparkia sp. Root332 OX=1736516 GN=ASC54_01330 PE=4 SV=1
3056,226229,tr|A0A1B3N390|A0A1B3N390_9SPHN,79.18,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,,1.2933E3,,5.3074E2,,,,,,,,,,,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Deamidation (NQ),103649,TonB-dependent receptor family protein OS=Blastomonas sp. RAC04 OX=1842535 GN=BSY18_3675 PE=3 SV=1
3056,226230,tr|A0A0N1BH87|A0A0N1BH87_9SPHN,79.18,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,,1.2933E3,,5.3074E2,,,,,,,,,,,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,Deamidation (NQ),103596,Uncharacterized protein OS=Blastomonas sp. AAP25 OX=1523416 GN=IP68_03470 PE=3 SV=1
1786,224705,tr|A0A2V1HPZ0|A0A2V1HPZ0_9MICO,79.10,4,0,0,2,0,0,2,4,0,2,4,2,0,0,0,,,4.1028E2,,,2.8695E2,3.7578E3,,1.7357E2,5.7827E2,1.1181E3,,,,2,2,0,0,2,0,0,1,2,0,2,7,3,0,0,0,,54168,30S ribosomal protein S1 OS=Amnibacterium flavum OX=2173173 GN=DDQ50_11790 PE=4 SV=1
2798,226047,tr|A0A6T8PRH6|A0A6T8PRH6_9CHLO,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50734,Elongation factor Tu  chloroplastic OS=Chlamydomonas leiostraca OX=1034604 GN=CLEI1391_LOCUS67 PE=3 SV=1
2798,226363,tr|A0A2P6TNV4|A0A2P6TNV4_CHLSO,79.10,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),128976,Eukaryotic translation elongation factor 1 alpha 2 OS=Chlorella sorokiniana OX=3076 GN=C2E21_5643 PE=3 SV=1
2798,226733,tr|A0A6U0XQL2|A0A6U0XQL2_9CHLO,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50771,Elongation factor Tu  chloroplastic OS=Polytomella parva OX=51329 GN=PPAR00522_16908 PE=3 SV=1
2798,226917,tr|A0A0D2JVB6|A0A0D2JVB6_9CHLO,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50990,Elongation factor Tu  chloroplastic OS=Monoraphidium neglectum OX=145388 GN=MNEG_5220 PE=3 SV=1
2798,226998,tr|D8TNN3|D8TNN3_VOLCA,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50520,Elongation factor Tu  chloroplastic OS=Volvox carteri f. nagariensis OX=3068 GN=eef1 PE=3 SV=1
2798,227281,tr|D8THW4|D8THW4_VOLCA,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50847,Elongation factor Tu  chloroplastic OS=Volvox carteri f. nagariensis OX=3068 GN=eif1A1 PE=3 SV=1
2798,227895,tr|A0A2P6TNM1|A0A2P6TNM1_CHLSO,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50798,Eukaryotic translation elongation factor 1 alpha 2 OS=Chlorella sorokiniana OX=3076 GN=C2E21_5641 PE=3 SV=1
2798,232846,tr|A0A250XAZ7|A0A250XAZ7_9CHLO,79.10,5,0,0,0,0,0,0,0,0,5,5,2,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),54554,Elongation factor Tu  chloroplastic OS=Chlamydomonas eustigma OX=1157962 GN=CEUSTIGMA_g7689.t1 PE=3 SV=1
2798,235601,tr|A0A6S8JK99|A0A6S8JK99_DUNTE,79.10,6,0,0,0,0,0,0,0,0,6,6,3,0,0,0,,,,,,,,,1.929E3,1.6574E3,7.5417E2,,,,2,2,0,0,0,0,0,0,0,0,2,3,1,0,0,0,Oxidation (M),50788,Elongation factor Tu  chloroplastic OS=Dunaliella tertiolecta OX=3047 GN=DTER00134_9172 PE=3 SV=1
3185,237245,tr|A0A1K2I329|A0A1K2I329_9RHIZ,79.00,10,0,0,0,0,0,4,0,0,6,0,6,0,0,0,,,,,,5.8978E2,,,9.1935E2,,2.9262E2,,,,2,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,,35047,Rhamnose transport system substrate-binding protein OS=Devosia enhydra OX=665118 GN=SAMN02983003_3975 PE=4 SV=1
3236,222527,tr|A0A1I6L3V8|A0A1I6L3V8_9BACT,78.84,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,,9.9132E2,,,,2.2116E3,,,,,,,,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,123283,Carboxypeptidase regulatory-like domain-containing protein OS=Granulicella pectinivorans OX=474950 GN=SAMN05421771_0222 PE=4 SV=1
3421,237651,tr|A0A2T1C8C2|A0A2T1C8C2_9CYAN,78.78,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,,,,,,,,,,4.5798E3,,,,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,25104,ATP-dependent Clp protease proteolytic subunit OS=Merismopedia glauca CCAP 1448/3 OX=1296344 GN=clpP PE=3 SV=1
3028,230643,tr|A0A326UG67|A0A326UG67_9CHLR,78.67,26,0,16,16,0,10,0,0,0,0,0,0,0,0,0,,5.8449E3,4.8187E3,,6.0954E2,,,,,,,,,,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,10306,10 kDa chaperonin OS=Thermosporothrix hazakensis OX=644383 GN=groS PE=3 SV=1
3028,230644,tr|A0A455SP99|A0A455SP99_9CHLR,78.67,26,0,16,16,0,10,0,0,0,0,0,0,0,0,0,,5.8449E3,4.8187E3,,6.0954E2,,,,,,,,,,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,10306,10 kDa chaperonin OS=Thermosporothrix sp. COM3 OX=2490863 GN=groS_1 PE=3 SV=1
3028,235879,tr|A0A3D2J228|A0A3D2J228_9CHLR,78.67,26,0,16,16,0,10,0,0,0,0,0,0,0,0,0,,5.8449E3,4.8187E3,,6.0954E2,,,,,,,,,,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,10276,10 kDa chaperonin OS=Ktedonobacter sp. OX=1932716 GN=groS PE=3 SV=1
3144,228815,tr|A0A2W7A915|A0A2W7A915_9CYAN,78.60,15,0,0,6,0,0,0,0,0,9,0,9,0,0,0,,,0,,,,,,1.8126E3,,0,,,,2,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,Oxidation (M),19882,50S ribosomal protein L25 OS=Leptolyngbya sp. OX=47254 GN=rplY PE=3 SV=1
2741,223132,tr|A0A2W7C573|A0A2W7C573_9CYAN,78.22,19,0,0,0,0,0,0,0,0,19,11,0,0,0,0,,,,,,,,,2.483E4,3.4461E2,,,,,2,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,Deamidation (NQ); Oxidation (M),17646,30S ribosomal protein S7 OS=Leptolyngbya sp. OX=47254 GN=rpsG PE=3 SV=1
2149,235527,tr|A0A1Q3QQP8|A0A1Q3QQP8_9BACT,78.21,6,0,2,0,0,2,2,6,0,0,0,0,0,0,0,,1.9163E3,,,1.0446E3,1.7612E3,2.605E3,,,,,,,,2,2,0,1,0,0,8,2,2,0,0,0,0,0,0,0,Oxidation (M),55671,Uncharacterized protein OS=Acidobacteriales bacterium 59-55 OX=1895690 GN=BGO25_19250 PE=4 SV=1
2608,227241,tr|J2LE96|J2LE96_9SPHN,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105897,Outer membrane receptor for ferrienterochelin and colicins OS=Sphingobium sp. AP49 OX=1144307 GN=PMI04_00651 PE=3 SV=1
2608,227324,tr|A0A2G1LXE8|A0A2G1LXE8_9SPHN,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105829,TonB-dependent receptor OS=Sphingobium sp. IP1 OX=2021637 GN=CG471_03130 PE=3 SV=1
2608,227325,tr|A0A6P1GPJ7|A0A6P1GPJ7_SPHYA,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105833,TonB-dependent receptor OS=Sphingobium yanoikuyae OX=13690 GN=GS397_21220 PE=3 SV=1
2608,227326,tr|A0A084EMW0|A0A084EMW0_SPHYA,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105821,Outer membrane receptor for ferrienterochelin and colicins OS=Sphingobium yanoikuyae OX=13690 GN=BV87_03260 PE=3 SV=1
2608,227327,tr|A0A085K6R4|A0A085K6R4_SPHYA,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105807,TonB-dependent receptor OS=Sphingobium yanoikuyae OX=13690 GN=EBF16_21390 PE=3 SV=1
2608,227616,tr|A0A430D6V1|A0A430D6V1_9SPHN,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105772,TonB-dependent receptor OS=Sphingomonas sp. S-NIH.Pt3_0716 OX=1920124 GN=BRX37_14865 PE=3 SV=1
2608,227617,tr|A0A4P7QM43|A0A4P7QM43_9SPHN,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105795,TonB-dependent receptor OS=Sphingobium sp. PAMC28499 OX=2565554 GN=E5554_03805 PE=3 SV=1
2608,227618,tr|A0A177JPL3|A0A177JPL3_SPHYA,78.19,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,,,5.6117E3,2.5933E3,5.8867E3,,,,,,,,2,2,0,0,0,0,3,2,3,0,0,0,0,0,0,0,,105795,TonB-dependent receptor OS=Sphingobium yanoikuyae OX=13690 GN=AX777_14210 PE=3 SV=1
2959,225352,tr|A0A2T1F504|A0A2T1F504_9CYAN,78.03,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,,0,9.3356E2,1.9606E2,,,,,,,,,,,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,,90659,Plasma-membrane proton-efflux P-type ATPase OS=filamentous cyanobacterium Phorm 46 OX=2107705 GN=C7B69_00250 PE=3 SV=1
2574,242334,tr|A0A2T1EP47|A0A2T1EP47_9CYAN,77.78,24,0,11,0,11,0,0,0,0,14,0,0,0,0,0,,3.6034E3,,1.1017E4,,,,,1.1188E4,,,,,,2,2,0,2,0,2,0,0,0,0,3,0,0,0,0,0,Deamidation (NQ),10567,NTP_transf_9 domain-containing protein OS=Stenomitos frigidus ULC18 OX=2107698 GN=C7B82_02990 PE=4 SV=1
2922,220118,tr|A0A2T1DGC6|A0A2T1DGC6_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,55001,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=gatB PE=3 SV=1
2922,221770,tr|A0A5Q0GAB7|A0A5Q0GAB7_9NOST,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,54584,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Anabaena sp. YBS01 OX=2490939 GN=gatB PE=3 SV=1
2922,221811,tr|A0A1Z4QMA4|A0A1Z4QMA4_9NOST,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,54517,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Cylindrospermum sp. NIES-4074 OX=2005457 GN=gatB PE=3 SV=1
2922,221816,tr|A0A0V7ZMP2|A0A0V7ZMP2_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,54383,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Mastigocoleus testarum BC008 OX=371196 GN=gatB PE=3 SV=1
2922,221857,tr|K9ZNW9|K9ZNW9_ANACC,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,54510,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Anabaena cylindrica (strain ATCC 27899 / PCC 7122) OX=272123 GN=gatB PE=3 SV=1
2922,222420,tr|A0A6P0MCY7|A0A6P0MCY7_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,55208,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Symploca sp. SIO2C1 OX=2607783 GN=gatB PE=3 SV=1
2922,222421,tr|A0A6P0VDX0|A0A6P0VDX0_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,55208,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Symploca sp. SIO1A3 OX=2607766 GN=gatB PE=3 SV=1
2922,222988,tr|A0A2H2YI35|A0A2H2YI35_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,54617,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Calothrix sp. NIES-4071 OX=2005469 GN=gatB PE=3 SV=1
2922,222992,tr|A0A1Z4IKL5|A0A1Z4IKL5_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,54978,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Scytonema sp. HK-05 OX=1137095 GN=gatB PE=3 SV=1
2922,223086,tr|A0A0C2QBJ4|A0A0C2QBJ4_9CYAN,77.69,6,0,0,0,0,0,0,0,0,6,0,3,0,0,0,,,,,,,,,9.6098E2,,1.3718E3,,,,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,,55013,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Tolypothrix campylonemoides VB511288 OX=1245935 GN=gatB PE=3 SV=1
2526,241269,tr|C6CRF4|C6CRF4_PAESJ,77.59,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,,,,,,,,,6.3473E2,,1.0079E4,,,,2,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,,45588,Urea ABC transporter  urea binding protein OS=Paenibacillus sp. (strain JDR-2) OX=324057 GN=Pjdr2_0557 PE=4 SV=1
